,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
181,182,Albin Ekdal,se SWE,MF,Sampdoria,32,1989,18.2,11,1,1,31,39,0,2,29,28,0,0,0,144,24,17,58.5,Matches
182,183,Caleb Ekuban,gh GHA,"FW,MF",Genoa,27,1994,19.1,2,0,0,22,32,2,13,9,12,0,0,0,78,36,51,41.4,Matches
183,184,Elif Elmas,mk MKD,"FW,MF",Napoli,21,1999,18.0,3,0,0,27,30,2,10,8,15,1,0,0,64,7,22,24.1,Matches
184,185,Martin Erlic,hr CRO,DF,Spezia,23,1998,28.6,5,0,0,28,20,0,2,28,16,2,2,0,134,55,40,57.9,Matches
185,186,Gonzalo Escalante,ar ARG,MF,Lazio,28,1993,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,Matches
186,187,Diego Falcinelli,it ITA,FW,Bologna,30,1991,0.7,0,0,0,2,4,0,0,1,2,0,0,0,5,5,6,45.5,Matches
187,188,Wladimiro Falcone,it ITA,GK,Sampdoria,26,1995,9.5,2,0,0,0,1,0,0,1,0,0,0,0,8,3,0,100.0,Matches
188,189,Paolo Faragò,it ITA,MF,Cagliari,28,1993,0.2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,50.0,Matches
189,190,Davide Faraoni,it ITA,DF,Hellas Verona,29,1991,28.6,8,1,1,27,34,5,82,23,40,0,1,0,193,45,50,47.4,Matches
190,191,Mohamed Fares,dz ALG,"DF,FW",Genoa,25,1996,6.5,2,0,0,10,6,0,24,8,2,0,0,0,43,9,14,39.1,Matches
191,192,Diego Farias,br BRA,"MF,FW",Cagliari,31,1990,0.7,0,0,0,0,0,0,2,0,1,0,0,0,5,1,2,33.3,Matches
192,193,Andrea Favilli,it ITA,FW,Genoa,24,1997,0.4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,Matches
193,194,Federico Fazio,ar ARG,DF,Salernitana,34,1987,15.9,3,1,1,16,15,1,6,27,11,0,2,0,84,54,22,71.1,Matches
194,195,Luiz Felipe,it ITA,DF,Lazio,24,1997,27.7,9,1,0,28,16,0,2,33,23,1,0,0,133,43,42,50.6,Matches
195,196,Alex Ferrari,it ITA,DF,Sampdoria,27,1994,18.3,4,0,0,29,24,0,7,39,22,0,1,0,109,23,21,52.3,Matches
196,197,Salvador Ferrer,es ESP,"DF,MF",Spezia,23,1998,16.6,3,0,0,13,10,0,44,18,18,0,0,0,82,34,23,59.6,Matches
197,198,Riccardo Fiamozzi,it ITA,DF,Empoli,28,1993,6.9,1,0,0,3,7,0,11,7,5,0,1,0,42,4,6,40.0,Matches
198,199,Luca Fiordilino,it ITA,MF,Venezia,25,1996,7.3,2,0,0,5,10,2,9,11,13,0,0,0,50,9,3,75.0,Matches
199,200,Vincenzo Fiorillo,it ITA,GK,Salernitana,31,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
200,201,Alessandro Florenzi,it ITA,"DF,FW",Milan,30,1991,12.8,2,0,0,10,8,3,56,27,14,0,0,0,79,9,9,50.0,Matches
201,202,Fernando Forestieri,it ITA,"FW,MF",Udinese,31,1990,0.6,1,0,0,3,4,0,4,0,0,0,0,0,0,0,2,0.0,Matches
202,203,Francesco Forte,it ITA,FW,Venezia,28,1993,4.7,3,0,0,11,7,2,2,0,2,0,0,0,14,18,16,52.9,Matches
203,204,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,22,1999,0.2,0,0,0,2,0,0,3,1,0,0,0,0,2,1,2,33.3,Matches
204,205,Davide Frattesi,it ITA,MF,Sassuolo,21,1999,31.7,6,0,0,46,57,0,14,29,16,2,1,1,143,26,40,39.4,Matches
205,206,Morten Frendrup,dk DEN,"DF,MF",Genoa,20,2001,7.7,1,0,0,10,4,0,8,17,24,0,0,0,70,12,10,54.5,Matches
206,207,Remo Freuler,ch SUI,MF,Atalanta,29,1992,26.3,10,0,0,43,28,0,25,35,39,0,1,1,186,20,24,45.5,Matches
207,208,Matteo Gabbia,it ITA,DF,Milan,21,1999,6.0,3,0,0,7,2,0,0,8,3,0,0,0,25,13,8,61.9,Matches
208,209,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,29,1991,12.7,3,0,0,12,16,6,24,3,4,0,0,0,37,16,32,33.3,Matches
209,210,Gianluca Gaetano,it ITA,MF,Napoli,21,2000,0.2,0,0,0,1,1,0,0,2,1,0,0,0,3,2,2,50.0,Matches
210,211,Luca Gagliano,it ITA,"FW,DF",Cagliari,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,Matches
211,212,Roberto Gagliardini,it ITA,MF,Inter,27,1994,7.2,2,0,0,24,16,0,5,9,6,0,0,0,40,14,14,50.0,Matches
212,213,Riccardo Gagliolo,se SWE,DF,Salernitana,31,1990,12.6,2,0,0,8,12,0,15,28,12,0,0,0,68,14,11,56.0,Matches
213,214,Nicolas Galazzi,it ITA,MF,Venezia,20,2000,0.2,0,0,0,2,0,0,3,0,1,0,0,0,0,0,1,0.0,Matches
214,215,Pablo Galdames Millán,cl CHI,MF,Genoa,24,1996,11.4,2,0,0,20,11,3,31,8,12,0,0,0,78,6,15,28.6,Matches
215,216,Luca Gemello,it ITA,GK,Torino,21,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
216,217,Paolo Ghiglione,it ITA,DF,Genoa,24,1997,6.7,3,0,0,11,3,0,37,10,12,0,0,0,33,7,8,46.7,Matches
217,218,Faouzi Ghoulam,dz ALG,DF,Napoli,30,1991,3.7,1,0,0,4,2,0,26,3,1,0,0,0,12,5,6,45.5,Matches
218,219,Sebastian Giovinco,it ITA,MF,Sampdoria,34,1987,0.4,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,,Matches
219,220,Olivier Giroud,fr FRA,FW,Milan,34,1986,21.0,4,0,0,31,22,11,4,3,11,0,0,0,42,92,51,64.3,Matches
220,221,Diego Godín,uy URU,DF,Cagliari,35,1986,9.1,3,0,0,13,3,0,0,13,7,0,1,0,53,18,12,60.0,Matches
221,222,Edoardo Goldaniga,it ITA,DF,Cagliari,27,1993,10.4,3,0,0,22,13,1,13,22,5,0,0,0,57,28,19,59.6,Matches
222,223,Edoardo Goldaniga,it ITA,"DF,MF",Sassuolo,27,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
223,224,Cedric Gondo,ci CIV,FW,Salernitana,24,1996,7.8,1,0,0,18,32,3,9,3,2,1,0,0,34,23,30,43.4,Matches
224,225,Nicolás González,ar ARG,FW,Fiorentina,23,1998,26.2,4,1,1,30,97,5,64,21,16,3,0,0,95,66,59,52.8,Matches
225,226,Robin Gosens,de GER,DF,Atalanta,27,1994,5.1,2,0,0,3,5,1,5,9,3,1,0,0,22,12,4,75.0,Matches
226,227,Robin Gosens,de GER,DF,Inter,27,1994,1.9,1,0,0,1,2,2,7,3,1,0,0,0,13,4,1,80.0,Matches
227,228,Alberto Grassi,it ITA,MF,Cagliari,26,1995,24.2,6,1,1,28,60,1,5,63,26,0,0,0,176,54,28,65.9,Matches
228,229,Koray Günter,de GER,DF,Hellas Verona,26,1994,26.8,10,0,0,42,16,1,0,69,18,0,2,1,197,90,54,62.5,Matches
229,230,Albert Guðmundsson,is ISL,"FW,MF",Genoa,24,1997,6.7,3,0,0,14,10,3,41,5,3,0,0,0,32,3,6,33.3,Matches
230,231,Emmanuel Gyasi,gh GHA,"FW,MF",Spezia,27,1994,33.7,10,0,0,48,51,21,23,16,30,0,1,1,153,33,67,33.0,Matches
231,232,Norbert Gyömbér,sk SVK,DF,Salernitana,29,1992,28.5,9,0,0,48,15,0,19,44,32,0,1,0,124,40,22,64.5,Matches
232,233,Nicolas Haas,ch SUI,MF,Empoli,25,1996,11.1,3,0,0,18,11,1,15,9,22,0,0,0,74,5,15,25.0,Matches
233,234,Samir Handanović,si SVN,GK,Inter,37,1984,37.0,1,0,0,0,4,0,0,0,0,0,0,0,36,4,0,100.0,Matches
234,235,Ridgeciano Haps,sr SUR,DF,Venezia,28,1993,22.8,6,0,0,22,43,2,34,29,20,1,1,0,124,24,20,54.5,Matches
235,236,Abdou Harroui,nl NED,MF,Sassuolo,23,1998,5.0,2,0,0,13,2,0,7,4,4,0,0,0,38,6,9,40.0,Matches
236,237,Hans Hateboer,nl NED,"DF,MF",Atalanta,27,1994,15.4,2,0,0,18,7,3,38,7,14,0,0,0,66,22,23,48.9,Matches
237,238,Silvan Hefti,ch SUI,DF,Genoa,23,1997,14.3,1,0,0,13,7,0,33,20,30,0,1,0,117,6,15,28.6,Matches
238,239,Liam Henderson,sct SCO,MF,Empoli,25,1996,22.4,4,0,0,59,22,3,87,9,13,2,1,0,99,14,15,48.3,Matches
239,240,Dalbert Henrique,br BRA,"DF,MF",Cagliari,27,1993,23.1,9,0,0,38,28,4,73,24,23,0,2,0,132,25,37,40.3,Matches
240,241,Matheus Henrique,br BRA,MF,Sassuolo,23,1997,12.0,3,0,0,18,13,0,12,7,3,0,0,0,57,4,7,36.4,Matches
241,242,Thomas Henry,fr FRA,FW,Venezia,26,1994,23.5,6,1,1,50,69,14,5,2,4,0,0,2,38,90,78,53.6,Matches
242,243,Theo Hernández,fr FRA,DF,Milan,23,1997,30.1,7,2,1,34,74,8,126,23,35,0,0,0,219,25,14,64.1,Matches
243,244,Hernani,br BRA,"MF,FW",Genoa,27,1994,7.6,0,0,0,12,10,2,15,13,10,0,1,0,43,13,22,37.1,Matches
244,245,Daan Heymans,be BEL,"MF,FW",Venezia,22,1999,2.8,4,0,0,8,2,0,3,4,1,0,0,0,10,8,2,80.0,Matches
245,246,Aaron Hickey,sct SCO,DF,Bologna,19,2002,31.3,7,0,0,39,71,4,52,29,29,0,0,0,134,17,30,36.2,Matches
246,247,Martin Hongla,cm CMR,MF,Hellas Verona,23,1998,7.2,3,0,0,15,5,1,4,4,8,0,0,0,68,15,17,46.9,Matches
247,248,Sydney van Hooijdonk,nl NED,"FW,MF",Bologna,21,2000,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,60.0,Matches
248,249,Petko Hristov,bg BUL,DF,Spezia,22,1999,13.9,3,0,0,8,18,0,1,19,10,0,0,0,83,37,22,62.7,Matches
249,250,Elseid Hysaj,al ALB,DF,Lazio,27,1994,22.5,3,0,0,16,18,2,26,24,30,0,1,0,124,17,24,41.5,Matches
250,251,Roger Ibanez,br BRA,DF,Roma,22,1998,32.1,9,0,0,47,48,1,3,62,32,0,2,0,201,61,36,62.9,Matches
251,252,Zlatan Ibrahimović,se SWE,FW,Milan,39,1981,11.3,2,0,0,16,9,19,6,3,0,1,0,1,18,44,25,63.8,Matches
252,253,Igor,br BRA,DF,Fiorentina,23,1998,24.9,3,0,0,28,5,0,2,31,31,0,1,0,169,46,41,52.9,Matches
253,254,Jonathan Ikone,fr FRA,FW,Fiorentina,23,1998,7.2,1,0,0,6,6,1,9,1,3,0,0,0,42,3,8,27.3,Matches
254,255,Ivan Ilić,rs SRB,MF,Hellas Verona,20,2001,28.1,5,1,0,45,32,1,40,22,18,0,0,1,186,51,36,58.6,Matches
255,256,Josip Iličić,si SVN,"MF,FW",Atalanta,33,1988,9.3,1,0,0,13,38,1,41,3,7,0,0,0,32,1,11,8.3,Matches
256,257,Ciro Immobile,it ITA,FW,Lazio,31,1990,30.1,4,0,0,36,39,13,13,3,5,1,1,0,55,22,46,32.4,Matches
257,258,Lorenzo Insigne,it ITA,FW,Napoli,30,1991,25.4,2,0,0,20,22,5,90,20,14,0,0,0,142,5,9,35.7,Matches
258,259,Ardian Ismajli,al ALB,DF,Empoli,24,1996,14.1,7,0,0,17,14,0,3,24,9,0,0,2,78,38,21,64.4,Matches
259,260,Armando Izzo,it ITA,DF,Torino,29,1992,5.8,4,0,0,17,12,0,3,17,9,0,1,0,32,15,14,51.7,Matches
260,261,Mato Jajalo,ba BIH,MF,Udinese,33,1988,7.0,2,0,0,12,7,0,4,11,14,0,0,0,49,6,11,35.3,Matches
261,262,Paweł Jaroszyński,pl POL,DF,Salernitana,26,1994,5.7,2,0,0,7,5,0,21,10,5,0,0,0,40,7,9,43.8,Matches
262,263,Juan Jesus,br BRA,DF,Napoli,30,1991,14.2,1,0,0,14,2,2,2,9,17,0,0,1,103,29,28,50.9,Matches
263,264,Dennis Johnsen,no NOR,"FW,MF",Venezia,23,1998,16.1,2,0,0,9,12,13,42,5,10,0,0,0,62,5,20,20.0,Matches
264,265,Kaio Jorge,br BRA,"MF,FW",Juventus,19,2002,1.3,0,0,0,4,5,2,1,0,1,0,0,0,10,0,4,0.0,Matches
265,266,Flavio Junior Bianchi,it ITA,"FW,MF",Genoa,21,2000,3.5,0,0,0,5,4,0,1,0,2,0,0,0,9,3,5,37.5,Matches
266,267,Hamed Junior Traorè,ci CIV,"FW,MF",Sassuolo,21,2000,19.7,3,0,0,30,32,4,60,12,18,0,0,0,123,4,10,28.6,Matches
267,268,Nikola Kalinić,hr CRO,FW,Hellas Verona,33,1988,4.5,5,1,1,15,9,2,1,0,0,1,0,0,8,3,7,30.0,Matches
268,269,Yayah Kallon,sl SLE,"FW,MF",Genoa,20,2001,7.1,3,0,0,19,13,3,18,1,11,1,0,0,35,4,17,19.0,Matches
269,270,Pierre Kalulu,fr FRA,DF,Milan,21,2000,21.6,4,0,0,16,6,2,22,26,36,0,0,0,150,22,41,34.9,Matches
270,271,Dimitrije Kamenović,rs SRB,DF,Lazio,21,2000,0.5,0,0,0,1,1,0,0,2,1,0,0,0,2,2,1,66.7,Matches
271,272,Rick Karsdorp,nl NED,"DF,FW",Roma,26,1995,32.0,9,1,1,27,13,0,103,34,38,0,1,0,179,5,12,29.4,Matches
272,273,Denso Kasius,nl NED,"DF,FW",Bologna,18,2002,2.0,0,0,0,1,4,0,7,3,6,0,0,0,15,3,3,50.0,Matches
273,274,Grigoris Kastanos,cy CYP,"MF,FW",Salernitana,23,1998,15.0,4,1,0,28,35,2,52,22,19,1,0,0,85,18,11,62.1,Matches
274,275,Moise Kean,it ITA,FW,Juventus,21,2000,12.2,5,0,0,20,16,12,6,3,4,1,0,0,44,22,15,59.5,Matches
275,276,Wajdi Kechrida,tn TUN,"DF,MF",Salernitana,25,1995,10.6,0,0,0,8,1,1,32,8,6,0,0,0,49,2,12,14.3,Matches
276,277,Dimitrios Keramitsis,gr GRE,MF,Roma,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
277,278,Franck Kessié,ci CIV,MF,Milan,24,1996,25.6,2,0,0,36,31,1,12,23,23,1,1,0,176,30,29,50.8,Matches
278,279,Jakub Kiwior,pl POL,MF,Spezia,21,2000,21.8,6,0,0,27,5,2,7,40,27,0,1,0,102,29,32,47.5,Matches
279,280,Sofian Kiyine,ma MAR,"MF,FW",Venezia,23,1997,13.8,8,1,0,49,11,0,49,10,14,0,0,0,94,12,16,42.9,Matches
280,281,Simon Kjær,dk DEN,DF,Milan,32,1989,8.9,2,0,0,20,5,0,1,9,12,0,0,1,46,13,14,48.1,Matches
281,282,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,30,1991,0.6,1,0,0,2,2,0,0,0,1,0,0,0,1,5,5,50.0,Matches
282,283,Aleksandar Kolarov,rs SRB,DF,Inter,35,1985,0.5,0,0,0,0,1,0,0,1,1,0,0,0,5,1,2,33.3,Matches
283,284,Teun Koopmeiners,nl NED,MF,Atalanta,23,1998,23.6,4,0,0,37,21,6,97,15,24,0,0,1,158,27,20,57.4,Matches
284,285,Kalidou Koulibaly,sn SEN,DF,Napoli,30,1991,26.7,5,1,0,28,12,0,2,29,23,0,1,0,167,48,37,56.5,Matches
285,286,Christos Kourfalidis,gr GRE,"MF,FW",Cagliari,18,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0,Matches
286,287,Viktor Kovalenko,ua UKR,MF,Spezia,25,1996,14.7,4,0,0,15,20,0,24,13,10,1,1,0,80,13,20,39.4,Matches
287,288,Julian Kristoffersen,no NOR,FW,Salernitana,24,1997,0.1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,66.7,Matches
288,289,Rade Krunić,ba BIH,"MF,FW",Milan,27,1993,15.7,2,0,0,21,29,1,11,16,18,0,0,0,86,24,27,47.1,Matches
289,290,Dejan Kulusevski,se SWE,"FW,MF",Juventus,21,2000,8.6,1,0,0,29,10,3,8,5,12,0,0,0,48,9,12,42.9,Matches
290,291,Marash Kumbulla,al ALB,DF,Roma,21,2000,11.4,6,0,0,22,11,0,2,16,13,0,0,0,65,22,14,61.1,Matches
291,292,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Sassuolo,25,1996,21.9,6,1,0,29,37,3,99,11,14,0,0,0,125,17,19,47.2,Matches
292,293,Andrea La Mantia,it ITA,"FW,MF",Empoli,30,1991,5.4,0,0,0,6,6,3,1,1,0,1,0,0,11,27,17,61.4,Matches
293,294,Sam Lammers,nl NED,"FW,MF",Atalanta,24,1997,0.4,0,0,0,2,3,0,0,0,0,0,0,0,0,4,4,50.0,Matches
294,295,Kevin Lasagna,it ITA,"MF,FW",Hellas Verona,28,1992,13.2,1,0,0,19,10,12,10,3,7,1,0,0,45,31,49,38.8,Matches
295,296,Darko Lazović,rs SRB,DF,Hellas Verona,30,1990,30.7,2,0,0,13,8,11,94,19,23,0,0,0,200,14,18,43.8,Matches
296,297,Manuel Lazzari,it ITA,DF,Lazio,27,1993,18.5,3,0,0,18,44,4,56,12,14,0,0,0,85,4,20,16.7,Matches
297,298,Patrick Leal,us USA,FW,Venezia,18,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
298,299,Rafael Leão,pt POR,FW,Milan,22,1999,28.9,4,0,0,25,45,8,63,12,7,2,0,0,99,28,37,43.1,Matches
299,300,Lucas Leiva,br BRA,MF,Lazio,34,1987,18.9,9,0,0,37,17,0,4,28,30,0,0,0,122,24,16,60.0,Matches
300,301,Luca Lezzerini,it ITA,GK,Venezia,26,1995,5.5,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,Matches
301,302,Ben Lhassine Kone,ci CIV,MF,Torino,21,2000,0.9,0,0,0,1,0,0,0,1,3,0,1,0,6,1,0,100.0,Matches
302,303,Matthijs de Ligt,nl NED,DF,Juventus,21,1999,29.7,4,1,1,32,15,2,4,26,19,0,1,0,129,89,52,63.1,Matches
303,304,Anderson Lima,br BRA,MF,Lazio,21,1999,0.7,1,0,0,2,4,0,1,2,0,0,0,0,3,0,0,,Matches
304,305,Karol Linetty,pl POL,"MF,FW",Torino,26,1995,10.0,2,0,0,30,10,0,8,3,8,0,0,0,42,9,17,34.6,Matches
305,306,Stanislav Lobotka,sk SVK,MF,Napoli,26,1994,18.7,2,0,0,19,35,0,3,12,24,0,0,0,144,8,10,44.4,Matches
306,307,Manuel Locatelli,it ITA,MF,Juventus,23,1998,24.0,6,0,0,42,25,2,8,22,25,0,0,0,167,31,22,58.5,Matches
307,308,Maxime Lopez,fr FRA,MF,Sassuolo,23,1997,32.6,14,0,0,37,31,0,17,42,36,0,0,0,217,7,6,53.8,Matches
308,309,Matteo Lovato,it ITA,DF,Atalanta,21,2000,3.4,1,0,0,5,1,0,3,7,4,0,0,0,12,10,5,66.7,Matches
309,310,Matteo Lovato,it ITA,DF,Cagliari,21,2000,13.8,4,0,0,16,14,0,0,28,15,0,1,0,106,21,23,47.7,Matches
310,311,Hirving Lozano,mx MEX,FW,Napoli,26,1995,17.9,3,0,0,27,33,14,49,9,20,1,0,0,61,10,13,43.5,Matches
311,312,José Luis Palomino,ar ARG,DF,Atalanta,31,1990,29.7,9,0,0,39,17,1,9,100,40,0,0,0,272,105,48,68.6,Matches
312,313,Saša Lukić,rs SRB,MF,Torino,24,1996,33.1,10,0,0,85,46,1,25,24,34,0,0,0,203,42,54,43.8,Matches
313,314,Sebastiano Luperto,it ITA,DF,Empoli,24,1996,21.8,8,1,1,30,5,1,6,45,17,0,1,0,92,44,44,50.0,Matches
314,315,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,27,1993,20.2,2,0,0,29,14,0,95,31,12,0,1,0,90,33,29,53.2,Matches
315,316,Niki Mäenpää,fi FIN,GK,Venezia,36,1985,16.5,1,0,0,1,1,0,0,0,0,0,1,0,22,7,0,100.0,Matches
316,317,Giulio Maggiore,it ITA,MF,Spezia,23,1998,31.3,9,0,0,64,67,1,13,29,32,0,1,0,206,33,42,44.0,Matches
317,318,Francesco Magnanelli,it ITA,MF,Sassuolo,36,1984,3.0,1,0,0,10,7,0,0,1,4,0,0,0,42,3,3,50.0,Matches
318,319,Giangiacomo Magnani,it ITA,DF,Hellas Verona,25,1995,5.9,3,1,0,11,9,0,2,10,7,0,0,0,26,19,14,57.6,Matches
319,320,Giangiacomo Magnani,it ITA,DF,Sampdoria,25,1995,2.7,0,0,0,3,1,0,0,7,2,0,0,0,6,7,3,70.0,Matches
320,321,Mike Maignan,fr FRA,GK,Milan,26,1995,32.0,1,0,0,0,8,0,0,1,1,0,0,0,51,6,2,75.0,Matches
321,322,Ainsley Maitland-Niles,eng ENG,DF,Roma,23,1997,5.4,0,0,0,6,1,1,25,6,6,0,0,0,42,8,1,88.9,Matches
322,323,Jean-Victor Makengo,fr FRA,MF,Udinese,23,1998,26.1,7,1,1,27,38,1,8,19,21,0,0,0,150,10,24,29.4,Matches
323,324,Nikola Maksimović,rs SRB,DF,Genoa,29,1991,12.4,2,0,0,10,8,0,3,12,6,0,1,0,73,33,21,61.1,Matches
324,325,Kévin Malcuit,ma MAR,"DF,MF",Napoli,30,1991,3.2,3,0,0,8,5,0,12,8,2,0,0,0,15,4,5,44.4,Matches
325,326,Daniel Maldini,it ITA,MF,Milan,19,2001,1.6,1,0,0,4,1,1,1,1,3,0,0,0,5,3,5,37.5,Matches
326,327,Youssef Maleh,it ITA,MF,Fiorentina,22,1998,11.3,5,0,0,43,19,0,18,6,16,0,0,0,48,11,9,55.0,Matches
327,328,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,28,1993,17.7,10,0,0,40,41,3,102,5,10,0,0,0,95,18,19,48.6,Matches
328,329,Rey Manaj,al ALB,FW,Spezia,24,1997,19.6,9,0,0,54,62,11,6,4,12,1,0,0,57,69,96,41.8,Matches
329,330,Gianluca Mancini,it ITA,DF,Roma,25,1996,32.0,16,1,1,59,15,1,15,39,25,0,1,0,129,70,31,69.3,Matches
330,331,Leonardo Mancuso,it ITA,FW,Empoli,29,1992,4.7,0,0,0,1,2,5,5,1,1,0,0,0,11,1,11,8.3,Matches
331,332,Rolando Mandragora,it ITA,MF,Torino,24,1997,14.7,7,1,1,25,22,1,47,10,10,0,0,0,87,16,20,44.4,Matches
332,333,Kostas Manolas,gr GRE,DF,Napoli,30,1991,3.5,1,0,0,5,0,0,0,4,2,0,0,0,11,5,5,50.0,Matches
333,334,Riccardo Marchizza,it ITA,DF,Empoli,23,1998,15.0,4,0,0,19,3,2,42,10,15,0,0,1,72,7,9,43.8,Matches
334,335,Gian Marco Ferrari,it ITA,DF,Sassuolo,29,1992,34.7,6,1,1,25,37,1,1,43,11,0,0,0,167,79,43,64.8,Matches
335,336,Davide Marfella,it ITA,GK,Napoli,21,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
336,337,Pablo Marí,es ESP,DF,Udinese,27,1993,14.9,2,1,0,20,4,0,3,21,8,0,1,0,84,43,22,66.2,Matches
337,338,Răzvan Marin,ro ROU,MF,Cagliari,25,1996,31.3,6,1,1,36,31,1,127,10,21,0,0,0,168,20,25,44.4,Matches
338,339,Lautaro Martínez,ar ARG,FW,Inter,23,1997,25.4,6,0,0,40,46,12,15,18,10,0,0,0,67,29,33,46.8,Matches
339,340,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,25,1996,15.9,8,0,0,30,11,0,1,19,25,0,1,0,121,47,32,59.5,Matches
340,341,Adam Marušić,me MNE,DF,Lazio,28,1992,30.2,6,1,1,26,13,0,29,41,18,0,0,0,155,33,22,60.0,Matches
341,342,Andrea Masiello,it ITA,DF,Genoa,35,1986,5.7,3,0,0,6,4,0,1,11,3,0,0,0,47,7,7,50.0,Matches
342,343,Aleš Matějů,cz CZE,DF,Venezia,25,1996,8.1,3,0,0,13,8,1,21,9,12,0,0,0,33,11,3,78.6,Matches
343,344,Borja Mayoral,es ESP,"FW,DF",Roma,24,1997,1.1,0,0,0,0,2,0,3,0,0,0,0,0,4,0,0,,Matches
344,345,Pasquale Mazzocchi,it ITA,DF,Venezia,26,1995,13.8,3,0,0,22,6,0,46,21,8,0,0,0,74,11,10,52.4,Matches
345,346,Pasquale Mazzocchi,it ITA,DF,Salernitana,26,1995,14.1,2,0,0,18,7,1,79,11,19,0,0,0,62,11,9,55.0,Matches
346,347,Ibrahima Mbaye,sn SEN,DF,Bologna,26,1994,1.2,0,0,0,3,1,1,1,1,1,0,1,0,3,3,4,42.9,Matches
347,348,Weston McKennie,us USA,MF,Juventus,22,1998,15.2,1,0,0,19,4,0,12,23,11,0,0,0,84,29,24,54.7,Matches
348,349,Gary Medel,cl CHI,DF,Bologna,33,1987,31.4,10,1,1,34,31,1,2,44,23,0,2,0,228,15,33,31.3,Matches
349,350,Filippo Melegoni,it ITA,"MF,FW",Genoa,22,1999,10.9,1,0,0,15,20,2,34,11,12,0,0,0,72,5,20,20.0,Matches
350,351,Arthur Melo,br BRA,MF,Juventus,24,1996,10.7,3,0,0,20,31,0,1,7,12,0,0,0,92,4,6,40.0,Matches
351,352,Alex Meret,it ITA,GK,Napoli,24,1997,6.9,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,,Matches
352,353,Yıldırım Mert Çetin,tr TUR,MF,Hellas Verona,24,1997,0.5,0,0,0,0,1,0,1,0,0,0,0,0,6,2,2,50.0,Matches
353,354,Dries Mertens,be BEL,"FW,MF",Napoli,34,1987,15.4,2,0,0,26,22,5,22,9,7,2,0,0,51,3,8,27.3,Matches
354,355,Junior Messias,br BRA,"FW,MF",Milan,30,1991,15.9,2,0,0,21,24,3,52,17,18,0,1,0,88,28,33,45.9,Matches
355,356,Kingsley Michael,ng NGA,MF,Bologna,21,1999,0.8,0,0,0,0,1,0,0,1,1,0,0,0,5,0,3,0.0,Matches
356,357,Valentin Mihaila,ro ROU,"MF,FW",Atalanta,21,2000,0.8,0,0,0,2,0,0,3,0,1,0,0,0,4,1,4,20.0,Matches
357,358,Mikael,br BRA,"FW,MF",Salernitana,22,1999,1.0,0,0,0,3,2,0,0,0,1,0,0,0,4,6,7,46.2,Matches
358,359,Hilmir Mikaelsson,is ISL,FW,Venezia,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3,Matches
359,360,Nikola Milenković,rs SRB,DF,Fiorentina,23,1997,32.5,10,1,1,48,21,0,2,39,32,0,1,0,172,98,32,75.4,Matches
360,361,Sergej Milinković-Savić,rs SRB,MF,Lazio,26,1995,34.4,6,1,1,56,45,4,45,34,44,0,0,0,200,100,69,59.2,Matches
361,362,Vanja Milinković-Savić,rs SRB,GK,Torino,24,1997,27.0,3,0,0,2,2,0,0,0,0,0,2,0,32,3,1,75.0,Matches
362,363,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,25,1995,8.6,0,0,0,14,19,3,17,1,7,0,0,0,36,9,14,39.1,Matches
363,364,Fabio Miretti,it ITA,MF,Juventus,17,2003,3.6,0,0,0,4,4,0,6,2,2,0,0,0,18,3,5,37.5,Matches
364,365,Henrikh Mkhitaryan,am ARM,"MF,FW",Roma,32,1989,27.7,4,1,1,41,51,5,46,22,29,1,0,0,195,13,15,46.4,Matches
